term,term_translation,lang_code
https://www.iana.org/assignments/media-types/image/jph,image/jph,en
https://www.iana.org/assignments/media-types/image/jphc,image/jphc,en
https://www.iana.org/assignments/media-types/image/jpm,image/jpm,en
https://www.iana.org/assignments/media-types/image/jpx,image/jpx,en
https://www.iana.org/assignments/media-types/image/jxl,image/jxl,en
https://www.iana.org/assignments/media-types/image/jxr,image/jxr,en
https://www.iana.org/assignments/media-types/image/jxrA,image/jxrA,en
https://www.iana.org/assignments/media-types/image/jxrS,image/jxrS,en
https://www.iana.org/assignments/media-types/image/jxs,image/jxs,en
https://www.iana.org/assignments/media-types/image/jxsc,image/jxsc,en
https://www.iana.org/assignments/media-types/image/jxsi,image/jxsi,en
https://www.iana.org/assignments/media-types/image/jxss,image/jxss,en
https://www.iana.org/assignments/media-types/image/ktx,image/ktx,en
https://www.iana.org/assignments/media-types/image/ktx2,image/ktx2,en
https://www.iana.org/assignments/media-types/image/naplps,image/naplps,en
https://www.iana.org/assignments/media-types/image/png,image/png,en
https://www.iana.org/assignments/media-types/image/prs.btif,image/prs.btif,en
https://www.iana.org/assignments/media-types/image/prs.pti,image/prs.pti,en
https://www.iana.org/assignments/media-types/image/pwg-raster,image/pwg-raster,en
https://www.iana.org/assignments/media-types/image/svg+xml,image/svg+xml,en
https://www.iana.org/assignments/media-types/image/t38,image/t38,en
https://www.iana.org/assignments/media-types/image/tiff,image/tiff,en
https://www.iana.org/assignments/media-types/image/tiff-fx,image/tiff-fx,en
https://www.iana.org/assignments/media-types/image/vnd.adobe.photoshop,image/vnd.adobe.photoshop,en
https://www.iana.org/assignments/media-types/image/vnd.airzip.accelerator.azv,image/vnd.airzip.accelerator.azv,en
https://www.iana.org/assignments/media-types/image/vnd.blockfact.facti,image/vnd.blockfact.facti,en
https://www.iana.org/assignments/media-types/image/vnd.clip,image/vnd.clip,en
https://www.iana.org/assignments/media-types/image/vnd.cns.inf2,image/vnd.cns.inf2,en
https://www.iana.org/assignments/media-types/image/vnd.dece.graphic,image/vnd.dece.graphic,en
https://www.iana.org/assignments/media-types/image/vnd.djvu,image/vnd.djvu,en
https://www.iana.org/assignments/media-types/image/vnd.dwg,image/vnd.dwg,en
https://www.iana.org/assignments/media-types/image/vnd.dxf,image/vnd.dxf,en
https://www.iana.org/assignments/media-types/image/vnd.dvb.subtitle,image/vnd.dvb.subtitle,en
https://www.iana.org/assignments/media-types/image/vnd.fastbidsheet,image/vnd.fastbidsheet,en
https://www.iana.org/assignments/media-types/image/vnd.fpx,image/vnd.fpx,en
https://www.iana.org/assignments/media-types/image/vnd.fst,image/vnd.fst,en
https://www.iana.org/assignments/media-types/image/vnd.fujixerox.edmics-mmr,image/vnd.fujixerox.edmics-mmr,en
https://www.iana.org/assignments/media-types/image/vnd.fujixerox.edmics-rlc,image/vnd.fujixerox.edmics-rlc,en
https://www.iana.org/assignments/media-types/image/vnd.globalgraphics.pgb,image/vnd.globalgraphics.pgb,en
https://www.iana.org/assignments/media-types/image/vnd.microsoft.icon,image/vnd.microsoft.icon,en
https://www.iana.org/assignments/media-types/image/vnd.mix,image/vnd.mix,en
https://www.iana.org/assignments/media-types/image/vnd.ms-modi,image/vnd.ms-modi,en
https://www.iana.org/assignments/media-types/image/vnd.mozilla.apng,image/vnd.mozilla.apng,en
https://www.iana.org/assignments/media-types/image/vnd.net-fpx,image/vnd.net-fpx,en
https://www.iana.org/assignments/media-types/image/vnd.pco.b16,image/vnd.pco.b16,en
https://www.iana.org/assignments/media-types/image/vnd.radiance,image/vnd.radiance,en
https://www.iana.org/assignments/media-types/image/vnd.sealed.png,image/vnd.sealed.png,en
https://www.iana.org/assignments/media-types/image/vnd.sealedmedia.softseal.gif,image/vnd.sealedmedia.softseal.gif,en
https://www.iana.org/assignments/media-types/image/vnd.sealedmedia.softseal.jpg,image/vnd.sealedmedia.softseal.jpg,en
https://www.iana.org/assignments/media-types/image/vnd.svf,image/vnd.svf,en
https://www.iana.org/assignments/media-types/image/vnd.tencent.tap,image/vnd.tencent.tap,en
https://www.iana.org/assignments/media-types/image/vnd.valve.source.texture,image/vnd.valve.source.texture,en
https://www.iana.org/assignments/media-types/image/vnd.wap.wbmp,image/vnd.wap.wbmp,en
https://www.iana.org/assignments/media-types/image/vnd.xiff,image/vnd.xiff,en
https://www.iana.org/assignments/media-types/image/vnd.zbrush.pcx,image/vnd.zbrush.pcx,en
https://www.iana.org/assignments/media-types/image/webp,image/webp,en
https://www.iana.org/assignments/media-types/image/wmf,image/wmf,en
https://www.iana.org/assignments/media-types/image/x-emf - DEPRECATED in favor of image/emf,image/x-emf,en
https://www.iana.org/assignments/media-types/image/x-wmf - DEPRECATED in favor of image/wmf,image/x-wmf,en
https://www.iana.org/assignments/media-types/text/1d-interleaved-parityfec,text/1d-interleaved-parityfec,en
https://www.iana.org/assignments/media-types/text/cache-manifest,text/cache-manifest,en
https://www.iana.org/assignments/media-types/text/calendar,text/calendar,en
https://www.iana.org/assignments/media-types/text/cql,text/cql,en
https://www.iana.org/assignments/media-types/text/cql-expression,text/cql-expression,en
https://www.iana.org/assignments/media-types/text/cql-identifier,text/cql-identifier,en
https://www.iana.org/assignments/media-types/text/css,text/css,en
https://www.iana.org/assignments/media-types/text/csv,text/csv,en
https://www.iana.org/assignments/media-types/text/csv-schema,text/csv-schema,en
https://www.iana.org/assignments/media-types/text/directory - DEPRECATED by RFC6350,text/directory,en
https://www.iana.org/assignments/media-types/text/dns,text/dns,en
https://www.iana.org/assignments/media-types/text/ecmascript (OBSOLETED in favor of text/javascript),text/ecmascript,en
https://www.iana.org/assignments/media-types/text/encaprtp,text/encaprtp,en
https://www.iana.org/assignments/media-types/text/enriched,text/enriched,en
https://www.iana.org/assignments/media-types/text/example,text/example,en
https://www.iana.org/assignments/media-types/text/fhirpath,text/fhirpath,en
https://www.iana.org/assignments/media-types/text/flexfec,text/flexfec,en
https://www.iana.org/assignments/media-types/text/fwdred,text/fwdred,en
https://www.iana.org/assignments/media-types/text/gff3,text/gff3,en
https://www.iana.org/assignments/media-types/text/grammar-ref-list,text/grammar-ref-list,en
https://www.iana.org/assignments/media-types/text/hl7v2,text/hl7v2,en
https://www.iana.org/assignments/media-types/text/html,text/html,en
https://www.iana.org/assignments/media-types/text/javascript,text/javascript,en
https://www.iana.org/assignments/media-types/text/jcr-cnd,text/jcr-cnd,en
https://www.iana.org/assignments/media-types/text/markdown,text/markdown,en
https://www.iana.org/assignments/media-types/text/mizar,text/mizar,en
https://www.iana.org/assignments/media-types/text/n3,text/n3,en
https://www.iana.org/assignments/media-types/text/org,text/org,en
https://www.iana.org/assignments/media-types/text/parameters,text/parameters,en
https://www.iana.org/assignments/media-types/text/parityfec,text/parityfec,en
https://www.iana.org/assignments/media-types/text/plain,text/plain,en
https://www.iana.org/assignments/media-types/text/provenance-notation,text/provenance-notation,en
https://www.iana.org/assignments/media-types/text/prs.fallenstein.rst,text/prs.fallenstein.rst,en
https://www.iana.org/assignments/media-types/text/prs.lines.tag,text/prs.lines.tag,en
https://www.iana.org/assignments/media-types/text/prs.prop.logic,text/prs.prop.logic,en
https://www.iana.org/assignments/media-types/text/prs.texi,text/prs.texi,en
https://www.iana.org/assignments/media-types/text/raptorfec,text/raptorfec,en
https://www.iana.org/assignments/media-types/text/RED,text/RED,en
https://www.iana.org/assignments/media-types/text/rfc822-headers,text/rfc822-headers,en
https://www.iana.org/assignments/media-types/text/richtext,text/richtext,en
https://www.iana.org/assignments/media-types/text/rtf,text/rtf,en
https://www.iana.org/assignments/media-types/text/rtp-enc-aescm128,text/rtp-enc-aescm128,en
https://www.iana.org/assignments/media-types/text/rtploopback,text/rtploopback,en
https://www.iana.org/assignments/media-types/text/rtx,text/rtx,en
https://www.iana.org/assignments/media-types/text/SGML,text/SGML,en
https://www.iana.org/assignments/media-types/text/shaclc,text/shaclc,en
https://www.iana.org/assignments/media-types/text/shex,text/shex,en
https://www.iana.org/assignments/media-types/text/spdx,text/spdx,en
https://www.iana.org/assignments/media-types/text/strings,text/strings,en
https://www.iana.org/assignments/media-types/text/t140,text/t140,en
https://www.iana.org/assignments/media-types/text/tab-separated-values,text/tab-separated-values,en
https://www.iana.org/assignments/media-types/text/troff,text/troff,en
https://www.iana.org/assignments/media-types/text/turtle,text/turtle,en
https://www.iana.org/assignments/media-types/text/ulpfec,text/ulpfec,en
https://www.iana.org/assignments/media-types/text/uri-list,text/uri-list,en
https://www.iana.org/assignments/media-types/text/vcard,text/vcard,en
https://www.iana.org/assignments/media-types/text/vnd.a,text/vnd.a,en
https://www.iana.org/assignments/media-types/text/vnd.abc,text/vnd.abc,en
https://www.iana.org/assignments/media-types/text/vnd.ascii-art,text/vnd.ascii-art,en
https://www.iana.org/assignments/media-types/text/vnd.curl,text/vnd.curl,en
https://www.iana.org/assignments/media-types/text/vnd.debian.copyright,text/vnd.debian.copyright,en
https://www.iana.org/assignments/media-types/text/vnd.DMClientScript,text/vnd.DMClientScript,en
https://www.iana.org/assignments/media-types/text/vnd.dvb.subtitle,text/vnd.dvb.subtitle,en
https://www.iana.org/assignments/media-types/text/vnd.esmertec.theme-descriptor,text/vnd.esmertec.theme-descriptor,en
https://www.iana.org/assignments/media-types/text/vnd.exchangeable,text/vnd.exchangeable,en
https://www.iana.org/assignments/media-types/text/vnd.familysearch.gedcom,text/vnd.familysearch.gedcom,en
https://www.iana.org/assignments/media-types/text/vnd.ficlab.flt,text/vnd.ficlab.flt,en
https://www.iana.org/assignments/media-types/text/vnd.fly,text/vnd.fly,en
https://www.iana.org/assignments/media-types/text/vnd.fmi.flexstor,text/vnd.fmi.flexstor,en
https://www.iana.org/assignments/media-types/text/vnd.gml,text/vnd.gml,en
https://www.iana.org/assignments/media-types/text/vnd.graphviz,text/vnd.graphviz,en
https://www.iana.org/assignments/media-types/text/vnd.hans,text/vnd.hans,en
https://www.iana.org/assignments/media-types/text/vnd.hgl,text/vnd.hgl,en
https://www.iana.org/assignments/media-types/text/vnd.in3d.3dml,text/vnd.in3d.3dml,en
https://www.iana.org/assignments/media-types/text/vnd.in3d.spot,text/vnd.in3d.spot,en
https://www.iana.org/assignments/media-types/text/vnd.IPTC.NewsML,text/vnd.IPTC.NewsML,en
https://www.iana.org/assignments/media-types/text/vnd.IPTC.NITF,text/vnd.IPTC.NITF,en
https://www.iana.org/assignments/media-types/text/vnd.latex-z,text/vnd.latex-z,en
https://www.iana.org/assignments/media-types/text/vnd.motorola.reflex,text/vnd.motorola.reflex,en
https://www.iana.org/assignments/media-types/text/vnd.ms-mediapackage,text/vnd.ms-mediapackage,en
https://www.iana.org/assignments/media-types/text/vnd.net2phone.commcenter.command,text/vnd.net2phone.commcenter.command,en
https://www.iana.org/assignments/media-types/text/vnd.radisys.msml-basic-layout,text/vnd.radisys.msml-basic-layout,en
https://www.iana.org/assignments/media-types/text/vnd.senx.warpscript,text/vnd.senx.warpscript,en
https://www.iana.org/assignments/media-types/text/vnd.si.uricatalogue (OBSOLETED by request),text/vnd.si.uricatalogue,en
https://www.iana.org/assignments/media-types/text/vnd.sun.j2me.app-descriptor,text/vnd.sun.j2me.app-descriptor,en
https://www.iana.org/assignments/media-types/text/vnd.sosi,text/vnd.sosi,en
https://www.iana.org/assignments/media-types/text/vnd.typst,text/vnd.typst,en
https://www.iana.org/assignments/media-types/text/vnd.trolltech.linguist,text/vnd.trolltech.linguist,en
https://www.iana.org/assignments/media-types/text/vnd.vcf,text/vnd.vcf,en
https://www.iana.org/assignments/media-types/text/vnd.wap.si,text/vnd.wap.si,en
https://www.iana.org/assignments/media-types/text/vnd.wap.sl,text/vnd.wap.sl,en
https://www.iana.org/assignments/media-types/text/vnd.wap.wml,text/vnd.wap.wml,en
https://www.iana.org/assignments/media-types/text/vnd.wap.wmlscript,text/vnd.wap.wmlscript,en
https://www.iana.org/assignments/media-types/text/vnd.zoo.kcl,text/vnd.zoo.kcl,en
https://www.iana.org/assignments/media-types/text/vtt,text/vtt,en
https://www.iana.org/assignments/media-types/text/wgsl,text/wgsl,en
https://www.iana.org/assignments/media-types/text/xml,text/xml,en
